tstamp	latitude	longitude	direction	speed	trip_id	trip_id	max	min	max	min	distance
2020-10-13 18:36:51	45.8391	-122.461908	61	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:36:56	45.83951	-122.460733	63	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:01	45.83993	-122.459508	64	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:06	45.840302	-122.458402	64	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:11	45.840552	-122.45715	74	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:16	45.840643	-122.455822	84	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:21	45.840655	-122.454477	89	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:28	45.840647	-122.453117	91	31.31716	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:33	45.840597	-122.45181	93	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:38	45.840683	-122.450503	85	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:43	45.840763	-122.449235	85	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:48	45.840732	-122.447927	92	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:53	45.840697	-122.446652	92	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:37:58	45.84048	-122.445413	104	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:03	45.840403	-122.444178	95	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:08	45.840597	-122.44285	78	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:13	45.84079	-122.441462	79	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:18	45.841035	-122.440155	75	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:23	45.841303	-122.438845	74	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:28	45.841393	-122.437603	84	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:33	45.841113	-122.43644	109	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:38	45.840877	-122.435172	105	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:43	45.84071	-122.433907	101	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:48	45.840333	-122.432698	114	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:53	45.839835	-122.431783	128	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:38:58	45.839465	-122.430817	119	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:03	45.83955	-122.429593	84	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:08	45.839812	-122.428307	74	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:13	45.840108	-122.426943	73	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:18	45.840488	-122.425537	69	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:23	45.84086	-122.424258	67	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:28	45.841063	-122.42315	75	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:33	45.840873	-122.422097	105	33.5541	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:38	45.840487	-122.420913	115	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:43	45.839892	-122.419793	127	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:48	45.839078	-122.418842	141	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:53	45.838267	-122.417918	142	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:39:58	45.837547	-122.417023	139	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:03	45.83697	-122.41582	125	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:08	45.836465	-122.414448	118	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:13	45.835965	-122.413058	117	53.68656	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:18	45.835555	-122.411887	117	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:23	45.835322	-122.411282	119	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:28	45.835233	-122.411082	122	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:33	45.835195	-122.410992	121	2.23694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:38	45.834992	-122.4105	121	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:43	45.834657	-122.409675	120	33.5541	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:48	45.83425	-122.408655	120	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:53	45.83381	-122.407545	120	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:40:58	45.833403	-122.406522	120	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:03	45.833063	-122.405427	114	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:08	45.832898	-122.404122	100	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:13	45.832755	-122.402715	98	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:18	45.832593	-122.401397	100	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:23	45.83253	-122.400163	94	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:28	45.83274	-122.398792	78	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:33	45.832988	-122.397332	76	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:38	45.833212	-122.395975	77	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:43	45.833183	-122.394722	92	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:48	45.832935	-122.393402	105	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:53	45.832688	-122.392	104	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:41:58	45.832392	-122.390957	112	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:03	45.83204	-122.390252	126	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:08	45.831828	-122.389447	111	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:13	45.8318	-122.388585	93	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:18	45.83196	-122.387737	75	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:23	45.832145	-122.386872	73	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:28	45.832383	-122.386057	67	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:33	45.832815	-122.385538	40	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:38	45.833273	-122.385313	19	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:43	45.8338	-122.385183	10	24.60634	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:48	45.834388	-122.385103	5	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:53	45.835073	-122.385078	1	33.5541	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:42:58	45.835883	-122.385255	351	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:03	45.836658	-122.385748	336	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:08	45.837183	-122.38671	308	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:13	45.837692	-122.387697	306	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:18	45.83845	-122.388458	325	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:23	45.839347	-122.389162	331	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:28	45.840295	-122.389835	334	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:33	45.84124	-122.390462	335	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:38	45.842165	-122.391073	335	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:43	45.8431	-122.39169	335	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:48	45.844015	-122.392295	335	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:53	45.844768	-122.39279	335	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:43:58	45.845308	-122.39315	335	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:03	45.845565	-122.393465	319	15.65858	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:08	45.8456	-122.393562	297	2.23694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:13	45.845688	-122.393862	293	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:18	45.846118	-122.394292	325	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:23	45.84678	-122.394703	337	35.79104	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:28	45.847557	-122.395212	335	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:33	45.84842	-122.395772	336	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:38	45.849348	-122.396373	336	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:43	45.850298	-122.396997	335	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:48	45.851275	-122.397632	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:53	45.852257	-122.39827	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:44:58	45.853222	-122.398897	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:03	45.854182	-122.39952	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:08	45.855122	-122.400133	336	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:13	45.85604	-122.400737	335	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:18	45.856973	-122.401347	336	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:23	45.857955	-122.401985	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:28	45.858928	-122.402617	336	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:33	45.85975	-122.403155	335	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:38	45.860315	-122.40352	336	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:43	45.860732	-122.403788	336	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:48	45.86108	-122.404017	335	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:53	45.861242	-122.404123	335	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:45:58	45.861505	-122.404297	335	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:03	45.86186	-122.40453	335	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:08	45.862215	-122.404753	336	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:13	45.862637	-122.405025	336	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:18	45.863098	-122.405323	336	24.60634	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:23	45.863517	-122.405597	336	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:28	45.863718	-122.405727	336	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:48	45.863782	-122.405765	337	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:53	45.864018	-122.405917	336	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:46:58	45.864448	-122.406198	335	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:03	45.864878	-122.406478	336	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:08	45.865303	-122.406753	336	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:13	45.865635	-122.406972	335	15.65858	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:18	45.865802	-122.407082	335	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:23	45.866135	-122.407297	336	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:28	45.86648	-122.407525	335	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:33	45.86666	-122.407642	336	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:35	45.866673	-122.407648	341	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:36	45.866673	-122.407648	0	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:38	45.866692	-122.40766	336	2.23694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:43	45.8668	-122.40775	330	4.47388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:48	45.866838	-122.407978	284	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:53	45.866847	-122.40831	272	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:47:57	45.866845	-122.408415	269	2.23694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:28	45.866838	-122.408498	263	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:33	45.866823	-122.408842	266	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:38	45.866823	-122.40922	270	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:43	45.866707	-122.409368	222	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:48	45.866473	-122.409357	178	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:53	45.866155	-122.409362	181	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:53:58	45.866025	-122.409368	182	4.47388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:03	45.86593	-122.40933	164	4.47388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:08	45.865898	-122.409035	99	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:13	45.865912	-122.408605	87	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:18	45.86591	-122.408303	90	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:23	45.865905	-122.407902	91	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:28	45.865903	-122.407477	90	13.42164	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:33	45.865907	-122.40728	89	4.47388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:53	45.865908	-122.407265	81	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:54:58	45.865812	-122.407082	127	6.71082	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:03	45.865603	-122.40699	163	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:08	45.865368	-122.406835	155	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:13	45.865018	-122.406605	155	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:18	45.864613	-122.406342	156	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:23	45.864208	-122.406075	155	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:28	45.863838	-122.405833	156	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:33	45.863617	-122.405687	155	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:38	45.863277	-122.405468	156	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:43	45.862815	-122.405165	155	24.60634	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:48	45.86238	-122.40488	155	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:53	45.861977	-122.404622	156	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:55:58	45.861503	-122.404317	156	24.60634	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:03	45.86115	-122.404095	156	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:08	45.860978	-122.403982	155	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:13	45.86064	-122.403757	155	17.89552	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:18	45.860135	-122.403428	156	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:23	45.85946	-122.402988	156	35.79104	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:28	45.85867	-122.402475	156	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:33	45.857813	-122.401915	156	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:38	45.856867	-122.401298	156	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:43	45.855888	-122.400662	156	51.44962	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:48	45.854948	-122.40005	156	49.21268	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:53	45.854088	-122.399488	156	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:56:58	45.853385	-122.39903	156	35.79104	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:03	45.852857	-122.398688	156	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:08	45.852343	-122.398353	156	26.84328	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:13	45.851667	-122.397915	156	35.79104	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:18	45.85087	-122.397397	156	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:23	45.850043	-122.396858	156	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:28	45.849185	-122.396298	156	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:33	45.84835	-122.395753	156	44.7388	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:38	45.847547	-122.395235	156	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:43	45.84684	-122.394775	156	35.79104	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:48	45.846247	-122.394398	156	31.31716	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:53	45.845805	-122.394093	154	22.3694	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:57:58	45.845642	-122.393813	130	11.1847	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:03	45.845633	-122.393788	116	0	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:08	45.845563	-122.393533	112	8.94776	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:13	45.84524	-122.393162	141	20.13246	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:18	45.844638	-122.392777	156	33.5541	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:23	45.84388	-122.392273	155	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:28	45.843083	-122.391745	155	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:33	45.842297	-122.391222	155	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:38	45.84153	-122.390713	155	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:43	45.840762	-122.390207	155	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:48	45.839893	-122.389633	155	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:53	45.839015	-122.388973	152	46.97574	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:58:58	45.838243	-122.388332	150	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:59:03	45.837597	-122.387587	141	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:59:08	45.837093	-122.386533	124	42.50186	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:59:13	45.836563	-122.385693	132	38.02798	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:59:18	45.835792	-122.385255	158	40.26492	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
2020-10-13 18:59:23	45.835187	-122.38514	172	29.08022	170245758	170245758	45.866847	45.65599	-122.385078	-122.585437	0.290868360826683
